MovieID,Rating_size,Rating_mean,Rating_max,Title,Year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
6058,830,2.888554217,5,Final Destination 2,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6059,1293,3.392111369,5,"Recruit, The",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6060,296,2.8125,5,"Guru, The",2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6061,14,2.214285714,5,Kedma,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6062,607,3.68121911,5,Lost In La Mancha,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6063,247,3.4048583,5,May,2002,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6067,113,3.300884956,5,Ordinary Decent Criminal,2000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6154,72,2.743055556,5,Deliver Us from Eva,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6155,1590,3.122327044,5,How to Lose a Guy in 10 Days,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6156,1309,3.117265088,5,Shanghai Knights,2003,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6157,2392,2.640259197,5,Daredevil,2003,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6158,123,2.227642276,4.5,"Jungle Book 2, The",2003,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6159,194,3.615979381,5,All the Real Girls,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6160,44,3.477272727,5,Amandla! A Revolution In Four Part Harmony,2002,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6161,25,3,5,Painted Fire (Chihwaseon),2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6162,122,3,5,Gerry,2002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6163,224,3.618303571,5,He Loves Me... He Loves Me Not (À la folie... pas du tout),2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6164,11,3,4.5,Lockdown,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6165,2,1.5,2,Ordinary Sinner,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6185,249,3.170682731,5,Dark Blue,2003,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6186,203,2.773399015,5,Gods and Generals,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6187,962,3.571205821,5,"Life of David Gale, The",2003,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6188,2598,3.619322556,5,Old School,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6189,1,1,1,Dischord,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6190,54,3.425925926,5,"Lawless Heart, The",2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6191,11,3.5,5,"Navigators, The",2001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6192,62,3.677419355,5,Open Hearts (Elsker dig for evigt),2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6193,171,3.456140351,5,Poolhall Junkies,2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6194,27,3.037037037,4.5,Till Human Voices Wake Us,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6195,87,3.764367816,5,Stone Reader,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6196,288,2.78125,5,Cradle 2 the Grave,2003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6197,527,3.413662239,5,Spider,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6202,70,3.521428571,5,Late Marriage (Hatuna Meuheret),2001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6207,27,2.87037037,4,"Slaughter Rule, The",2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6210,51,3.039215686,4.5,Volcano High (Whasango),2001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6211,55,3.409090909,5,Ten,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6212,614,2.816775244,5,Bringing Down the House,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6213,734,3.140326975,5,Tears of the Sun,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6214,505,3.512871287,5,Irreversible (Irréversible),2002,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
6215,371,3.41509434,5,Laurel Canyon,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6216,379,3.920844327,5,Nowhere in Africa (Nirgendwo in Afrika),2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6217,86,3.348837209,5,"Safety of Objects, The",2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6218,3629,3.665610361,5,Bend It Like Beckham,2002,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6219,335,2.734328358,5,"Hunted, The",2003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6220,281,2.832740214,5,Willard,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6221,33,2.909090909,4,Gaudi Afternoon,2001,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6222,117,3.064102564,5,Prozac Nation,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6223,279,3.311827957,5,Spun,2001,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6224,6,3.666666667,4,Under the Skin of the City (Zir-e-poost-e Shahr),2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6248,30,2.916666667,5,Japon (a.k.a. Japan) (Japón),2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6249,177,2.313559322,5,Boat Trip,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6250,759,2.582345191,5,Dreamcatcher,2003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6251,106,2.438679245,5,Piglet's Big Movie,2003,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6252,302,2.748344371,5,"View from the Top, A",2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6262,15,3.266666667,5,Unknown Pleasures (Ren Xiao Yao),2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6263,503,3.172962227,5,Basic,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6264,792,2.596590909,5,"Core, The",2003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
6265,258,2.736434109,5,Head of State,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6266,382,3.095549738,5,What a Girl Wants,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6267,48,2.90625,4.5,Assassination Tango,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6268,266,3.729323308,5,Raising Victor Vargas,2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6269,184,3.9375,5,Stevie,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6278,11,3.181818182,4.5,Fellini: I'm a Born Liar (Fellini: Je Suis um Grand Menteur),2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6279,257,3.445525292,5,"Good Thief, The",2002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6280,256,2.822265625,5,"Man Apart, A",2003,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6281,2503,3.353176189,5,Phone Booth,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6282,2,2.25,3,Cet amour-là,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6283,1130,3.812389381,5,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira),2001,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
6284,29,2.448275862,5,DysFunktional Family,2003,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6285,68,3.375,5,Levity,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6286,641,3.852574103,5,"Man Without a Past, The (Mies vailla menneisyyttä)",2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6287,1775,2.955211268,5,Anger Management,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6288,292,3.522260274,5,Better Luck Tomorrow,2002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6289,80,3.34375,5,Ghosts of the Abyss,2003,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6290,406,2.729064039,5,House of 1000 Corpses,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6291,471,3.859872611,5,Lilya 4-Ever (Lilja 4-ever),2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6292,8,3.625,4.5,Marion Bridge,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6293,56,3,4.5,XX/XY,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6294,766,2.783942559,5,Bulletproof Monk,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6295,46,2.402173913,4.5,Chasing Papi (a.k.a. Papi Chulo),2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6296,1687,3.691464138,5,"Mighty Wind, A",2003,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6297,1168,3.595034247,5,Holes,2003,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6298,200,2.345,5,Malibu's Most Wanted,2003,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6299,746,3.918230563,5,Winged Migration (Le Peuple migrateur),2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6300,100,3.79,5,Flickering Lights (Blinkende lygter),2000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6306,153,3.777777778,5,I Am Trying to Break Your Heart,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6311,69,3.34057971,5,"Other Side of Heaven, The",2001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6322,558,3.447132616,5,Confidence,2003,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6323,2414,3.572700911,5,Identity,2003,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
6324,54,2.638888889,4.5,It Runs in the Family,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6325,133,1.857142857,5,"Real Cancun, The",2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6326,63,3.047619048,4.5,City of Ghosts,2002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6327,151,3.629139073,5,"Decade Under the Influence, A",2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6328,14,3.285714286,4.5,House of Fools (Dom Durakov),2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6329,60,3.375,5,Manic,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6330,59,2.940677966,4.5,People I Know,2002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6331,1520,4.035526316,5,Spellbound,2002,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6332,244,2.516393443,5,"Lizzie McGuire Movie, The",2003,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6333,7312,3.713347921,5,X2: X-Men United,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6334,98,3.474489796,5,Blue Car,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6335,220,3.634090909,5,"Dancer Upstairs, The",2002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6336,19,3.026315789,4,Marooned in Iraq (Gomgashtei dar Aragh),2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6337,320,3.4921875,5,Owning Mahowny,2003,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6338,459,2.721132898,5,Daddy Day Care,2003,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6339,245,3.759183673,5,Man on the Train (L'Homme du train),2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6340,7,2.5,4,Only the Strong Survive - A Celebration of Soul,2002,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6341,207,3.526570048,5,"Shape of Things, The",2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6342,27,3.314814815,5,"Trip, The",2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6343,11,3.409090909,5,Washington Heights,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6344,205,3.607317073,5,101 Reykjavik (101 Reykjavík),2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6351,89,2.966292135,5,Hysterical Blindness,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6365,7646,3.272560816,5,"Matrix Reloaded, The",2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6366,58,3.206896552,5,Dracula: Pages from a Virgin's Diary,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6367,922,3.209869848,5,Down with Love,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6368,148,3.695945946,5,Cinemania,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6369,15,2.466666667,4.5,Friends and Family,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6370,540,3.788888889,5,"Spanish Apartment, The (L'auberge Espagnole)",2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6371,156,1.009615385,5,Pokémon Heroes,2003,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6373,3847,3.21068365,5,Bruce Almighty,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6374,280,2.908928571,5,"In-Laws, The",2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6375,128,4.0546875,5,Gigantic (A Tale of Two Johns),2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6376,51,3.549019608,5,Respiro,2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6377,9863,3.914072797,5,Finding Nemo,2003,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,4410,3.556349206,5,"Italian Job, The",2003,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6379,349,2.694842407,5,Wrong Turn,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6380,914,3.980306346,5,Capturing the Friedmans,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6381,5,2.7,4.5,"Three Marias, The (As Três Marias)",2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6382,89,3.719101124,5,Together (Han ni Zai Yiki),2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6383,1291,2.395042603,5,2 Fast 2 Furious,2003,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6384,21,3.047619048,5,Love the Hard Way,2001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6385,1875,3.944533333,5,Whale Rider,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6400,87,3.810344828,5,Murder on a Sunday Morning (Un coupable idéal),2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6482,721,1.737170596,5,Dumb and Dumberer: When Harry Met Lloyd,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6483,216,0.923611111,5,From Justin to Kelly,2003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6484,423,2.695035461,5,Hollywood Homicide,2003,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6485,143,2.083916084,4.5,Rugrats Go Wild!,2003,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6486,55,3.245454545,5,"Hard Word, The",2002,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6487,29,3.362068966,5,"Heart of Me, The",2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6488,90,2.883333333,5,Jet Lag (Décalage horaire),2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6489,4,3.25,4,"Loco Love (Mi Casa, Su Casa)",2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6490,11,3.227272727,4,Manito,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6491,2,3,3,No Turning Back,2001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6492,25,3.08,5,Tycoon (Oligarkh),2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6493,307,2.615635179,5,Alex and Emma,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6494,9,2.888888889,4.5,On_Line (a.k.a. On Line),2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6502,4542,3.694297666,5,28 Days Later,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6503,2104,2.511882129,5,Charlie's Angels: Full Throttle,2003,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6504,2,2.25,2.5,Gasoline (Benzina),2001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6506,107,3.672897196,5,Fulltime Killer (Chuen jik sat sau),2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6508,68,3.397058824,5,"Bank, The",2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6534,2298,2.714534378,5,Hulk,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6535,1015,2.387192118,5,"Legally Blonde 2: Red, White & Blonde",2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6536,312,3.241987179,5,Sinbad: Legend of the Seven Seas,2003,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6537,3956,3.144211325,5,Terminator 3: Rise of the Machines,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6538,787,3.435832274,5,Swimming Pool,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6539,10644,3.894870349,5,Pirates of the Caribbean: The Curse of the Black Pearl,2003,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6540,26,3.269230769,5,Madame Satã,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6541,2206,2.682456936,5,"League of Extraordinary Gentlemen, The",2003,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6542,231,3.80952381,5,"Cuckoo, The (Kukushka)",2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6543,16,3.40625,4.5,"Holy Land, The",2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6544,51,3.411764706,5,"Housekeeper, The (Une femme de ménage)",2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6545,151,3.586092715,5,I Capture the Castle,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6546,16,3.34375,5,Km. 0 - Kilometer Zero (Kilómetro cero),2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6547,138,3.173913043,5,Northfork,2003,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6548,1298,3.062788906,5,Bad Boys II,2003,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6549,131,2.767175573,5,How to Deal,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6550,908,2.803414097,5,Johnny English,2003,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6551,24,2.645833333,4.5,"Anarchist Cookbook, The",2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6552,1148,3.825783972,5,Dirty Pretty Things,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6553,7,2.928571429,4,"Embalmer, The (L'Imbalsamatore)",2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6554,62,2.862903226,5,Garage Days,2002,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6555,14,3.214285714,4,On the Run (Cavale),2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6556,13,3.076923077,5,"Sea Is Watching, The (Umi wa miteita)",2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6563,41,2.304878049,4.5,Masked & Anonymous,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6564,1380,2.678985507,5,Lara Croft Tomb Raider: The Cradle of Life,2003,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6565,2498,3.720576461,5,Seabiscuit,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6566,351,2.106837607,5,Spy Kids 3-D: Game Over,2003,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6567,370,3.498648649,5,Buffalo Soldiers,2001,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
6568,154,3.25,5,Camp,2003,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6569,32,2.484375,4.5,Hotel,2001,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6570,18,3.138888889,4.5,Lucia Lucia (La Hija del Canibal),2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6571,88,3.823863636,5,Mondays in the Sun (Los Lunes al sol),2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6572,33,2.984848485,4,Scorched,2003,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6580,6,3.25,4.5,Possible Loves (Amores Possíveis),2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6586,1180,2.977118644,5,American Wedding,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6587,352,1.174715909,5,Gigli,2003,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6588,30,3.583333333,5,And Now... Ladies and Gentlemen,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6589,2,3,3,Boys Life 4: Four Play,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6590,6,3.333333333,4,I'll Be There,2003,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6591,554,3.800541516,5,"Magdalene Sisters, The",2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6592,194,3.319587629,5,"Secret Lives of Dentists, The",2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6593,1171,3.289069172,5,Freaky Friday,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6594,4,2.625,3,Seaside (Bord de Mer),2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6595,1312,2.993902439,5,S.W.A.T.,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6596,250,2.63,5,"Divorce, Le",2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6597,89,3.207865169,5,"Princess Blade, The (Shura Yukihime)",2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6598,185,3.767567568,5,Step Into Liquid,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6606,2,1.5,2,Purpose,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6615,742,2.496630728,5,Freddy Vs. Jason,2003,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6616,55,2.863636364,5,Grind,2003,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6617,703,3.634423898,5,Open Range,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6618,1212,3.672442244,5,Shaolin Soccer (Siu lam juk kau),2001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6619,250,3.028,5,Uptown Girls,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6620,1861,3.862708221,5,American Splendor,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6621,6,3.25,4,"Backyard, The",2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6622,8,3,4,Carnages (a.k.a. Carnage),2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6623,24,3.041666667,4,Passionada,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6624,321,2.515576324,5,Agent Cody Banks,2003,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6641,56,3.142857143,5,Code Unknown (Code inconnu: Récit incomplet de divers voyages),2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6647,25,3.26,5,"Business of Fancydancing, The",2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6648,33,3.318181818,5,Chunhyang,2000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6651,33,2.560606061,4.5,Ash Wednesday,2002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
